lead_id,company_name,contact_name,email,job_title,industry,company_size,region,source_channel,decision_maker,created_date,last_activity,last_touch,page_views_7d,emails_opened_30d,calls_last_30d,days_in_pipeline,deal_size_estimate,lead_score,conversion_probability,converted
LEAD_000890,Finance Company 890,Contact 890,contact890@company890.com,IT Director,Finance,5000+,NA,direct,True,2024-10-07,2024-11-02,content_download,1,0,0,37,9396,25,0.253,0
LEAD_000891,Technology Company 891,Contact 891,contact891@company891.com,Product Manager,Technology,5000+,EU,paid,False,2025-02-09,2025-02-27,email_open,7,1,4,165,6820,79,0.797,0
LEAD_000892,Manufacturing Company 892,Contact 892,contact892@company892.com,Business Analyst,Manufacturing,11-50,MEA,paid,False,2025-08-19,2025-08-27,contact_form,3,1,2,111,524,42,0.424,1
LEAD_000893,Healthcare Company 893,Contact 893,contact893@company893.com,IT Director,Healthcare,1-10,EU,organic,False,2025-03-27,2025-03-28,contact_form,8,3,1,87,153,41,0.415,1
LEAD_000894,Manufacturing Company 894,Contact 894,contact894@company894.com,Marketing Director,Manufacturing,51-200,APAC,organic,False,2025-08-20,2025-08-28,product_tour,8,7,1,24,1895,45,0.457,0
LEAD_000895,E-commerce Company 895,Contact 895,contact895@company895.com,CTO,E-commerce,201-1000,NA,social,True,2024-12-27,2024-12-30,ad_click,3,4,0,33,479,28,0.285,0
LEAD_000896,Technology Company 896,Contact 896,contact896@company896.com,IT Director,Technology,51-200,NA,paid,True,2025-07-31,2025-08-02,webinar,3,0,1,149,3619,42,0.425,1
LEAD_000897,E-commerce Company 897,Contact 897,contact897@company897.com,Marketing Director,E-commerce,201-1000,EU,organic,True,2025-07-04,2025-07-05,trial_signup,8,2,0,149,1063,44,0.444,1
LEAD_000898,SaaS Company 898,Contact 898,contact898@company898.com,Product Manager,SaaS,5000+,NA,paid,False,2025-08-05,2025-08-29,trial_signup,8,0,1,45,9539,64,0.644,1
LEAD_000899,Finance Company 899,Contact 899,contact899@company899.com,Marketing Director,Finance,11-50,NA,paid,False,2025-06-18,2025-07-04,case_study_view,9,0,3,5,676,65,0.651,0
LEAD_000900,Healthcare Company 900,Contact 900,contact900@company900.com,Marketing Director,Healthcare,201-1000,LATAM,organic,False,2024-12-09,2025-01-04,email_open,9,4,0,75,740,40,0.405,0
LEAD_000901,Technology Company 901,Contact 901,contact901@company901.com,CFO,Technology,11-50,MEA,direct,False,2025-05-12,2025-05-18,pricing_page,4,2,2,160,421,50,0.504,1
LEAD_000902,Technology Company 902,Contact 902,contact902@company902.com,CEO,Technology,5000+,NA,referral,False,2024-12-28,2025-01-23,webinar,5,0,1,30,9727,50,0.5,1
LEAD_000903,Finance Company 903,Contact 903,contact903@company903.com,Sales Manager,Finance,1001-5000,NA,paid,True,2025-07-22,2025-08-10,email_open,7,1,2,11,635,60,0.607,1
LEAD_000904,Finance Company 904,Contact 904,contact904@company904.com,CEO,Finance,11-50,APAC,organic,False,2024-12-22,2025-01-18,ad_click,5,0,1,64,3243,35,0.351,0
LEAD_000905,SaaS Company 905,Contact 905,contact905@company905.com,CFO,SaaS,51-200,EU,direct,True,2024-10-10,2024-10-30,ad_click,4,5,1,111,2264,43,0.436,0
LEAD_000906,Technology Company 906,Contact 906,contact906@company906.com,CEO,Technology,1-10,APAC,organic,True,2024-11-04,2024-11-26,contact_form,12,1,0,6,255,41,0.417,1
LEAD_000907,Healthcare Company 907,Contact 907,contact907@company907.com,CEO,Healthcare,5000+,APAC,referral,True,2025-04-09,2025-04-28,trial_signup,3,1,2,50,4794,54,0.548,1
LEAD_000908,E-commerce Company 908,Contact 908,contact908@company908.com,Sales Manager,E-commerce,51-200,NA,referral,False,2025-05-09,2025-06-01,content_download,2,0,0,97,693,21,0.217,0
LEAD_000909,Consulting Company 909,Contact 909,contact909@company909.com,Sales Manager,Consulting,51-200,EU,social,True,2024-11-10,2024-11-17,ad_click,14,2,1,74,552,54,0.548,1
LEAD_000910,Healthcare Company 910,Contact 910,contact910@company910.com,IT Director,Healthcare,201-1000,LATAM,paid,False,2024-09-12,2024-09-17,email_open,5,0,2,61,540,45,0.457,1
LEAD_000911,Healthcare Company 911,Contact 911,contact911@company911.com,CFO,Healthcare,5000+,EU,paid,True,2024-11-05,2024-12-05,webinar,2,3,0,158,606,26,0.262,1
LEAD_000912,Technology Company 912,Contact 912,contact912@company912.com,VP Sales,Technology,201-1000,APAC,social,True,2024-12-18,2025-01-01,contact_form,3,0,2,32,1542,49,0.497,0
LEAD_000913,Retail Company 913,Contact 913,contact913@company913.com,CFO,Retail,1001-5000,NA,direct,False,2025-02-12,2025-03-03,email_open,1,1,3,127,2473,53,0.535,0
LEAD_000914,SaaS Company 914,Contact 914,contact914@company914.com,Business Analyst,SaaS,11-50,LATAM,organic,False,2025-09-03,2025-09-06,email_open,3,0,1,53,7847,33,0.339,0
LEAD_000915,SaaS Company 915,Contact 915,contact915@company915.com,Product Manager,SaaS,11-50,MEA,paid,False,2025-05-20,2025-06-16,webinar,7,2,2,55,2513,56,0.564,1
LEAD_000916,Education Company 916,Contact 916,contact916@company916.com,CEO,Education,5000+,NA,organic,False,2025-03-27,2025-04-26,product_tour,0,0,3,56,1076,47,0.47,0
LEAD_000917,Healthcare Company 917,Contact 917,contact917@company917.com,CFO,Healthcare,201-1000,NA,paid,False,2024-11-19,2024-12-07,content_download,1,0,0,174,2983,24,0.243,1
LEAD_000918,Healthcare Company 918,Contact 918,contact918@company918.com,CFO,Healthcare,51-200,NA,organic,False,2025-08-23,2025-09-11,content_download,8,2,0,167,6700,36,0.366,0
LEAD_000919,Healthcare Company 919,Contact 919,contact919@company919.com,Marketing Director,Healthcare,11-50,EU,social,False,2024-12-14,2025-01-01,demo_request,9,4,2,89,898,70,0.708,0
LEAD_000920,SaaS Company 920,Contact 920,contact920@company920.com,Marketing Director,SaaS,1-10,APAC,referral,False,2025-07-01,2025-07-19,case_study_view,6,0,4,60,163,64,0.648,1
LEAD_000921,E-commerce Company 921,Contact 921,contact921@company921.com,Product Manager,E-commerce,11-50,NA,social,True,2025-04-16,2025-05-03,contact_form,3,1,4,155,503,66,0.66,1
LEAD_000922,SaaS Company 922,Contact 922,contact922@company922.com,CFO,SaaS,201-1000,LATAM,paid,True,2024-09-09,2024-10-03,pricing_page,6,1,0,95,246,41,0.417,1
LEAD_000923,SaaS Company 923,Contact 923,contact923@company923.com,CEO,SaaS,11-50,LATAM,organic,True,2025-01-26,2025-01-27,pricing_page,6,0,4,79,277,77,0.773,1
LEAD_000924,E-commerce Company 924,Contact 924,contact924@company924.com,Business Analyst,E-commerce,1-10,NA,organic,False,2024-12-16,2024-12-20,demo_request,2,5,0,106,937,29,0.298,0
LEAD_000925,E-commerce Company 925,Contact 925,contact925@company925.com,Operations Manager,E-commerce,51-200,APAC,organic,False,2025-09-01,2025-09-25,contact_form,5,3,1,29,1395,41,0.418,0
LEAD_000926,SaaS Company 926,Contact 926,contact926@company926.com,CTO,SaaS,1-10,LATAM,organic,False,2025-05-25,2025-05-26,contact_form,7,0,2,176,3549,52,0.524,0
LEAD_000927,SaaS Company 927,Contact 927,contact927@company927.com,Product Manager,SaaS,1-10,NA,organic,True,2024-11-16,2024-12-14,email_open,3,0,2,133,574,41,0.411,0
LEAD_000928,Manufacturing Company 928,Contact 928,contact928@company928.com,Product Manager,Manufacturing,1-10,EU,direct,False,2024-12-19,2024-12-30,demo_request,4,0,1,121,188,36,0.36,0
LEAD_000929,SaaS Company 929,Contact 929,contact929@company929.com,Product Manager,SaaS,11-50,NA,referral,False,2024-10-25,2024-11-13,trial_signup,3,1,1,145,3304,50,0.506,0
LEAD_000930,Manufacturing Company 930,Contact 930,contact930@company930.com,Sales Manager,Manufacturing,1001-5000,APAC,paid,False,2024-10-27,2024-11-07,case_study_view,8,1,2,7,689,55,0.559,1
LEAD_000931,Retail Company 931,Contact 931,contact931@company931.com,VP Sales,Retail,1001-5000,APAC,organic,True,2025-08-07,2025-08-17,trial_signup,4,0,2,178,1832,54,0.549,1
LEAD_000932,Healthcare Company 932,Contact 932,contact932@company932.com,VP Sales,Healthcare,1-10,APAC,paid,False,2025-01-24,2025-02-04,email_open,6,2,0,98,64,20,0.205,0
LEAD_000933,SaaS Company 933,Contact 933,contact933@company933.com,Business Analyst,SaaS,1001-5000,EU,referral,False,2025-02-19,2025-02-28,product_tour,6,0,0,71,1336,36,0.369,1
LEAD_000934,Manufacturing Company 934,Contact 934,contact934@company934.com,Operations Manager,Manufacturing,11-50,MEA,paid,False,2025-06-07,2025-07-04,product_tour,10,4,3,125,224,61,0.616,1
LEAD_000935,SaaS Company 935,Contact 935,contact935@company935.com,Sales Manager,SaaS,1-10,NA,organic,False,2025-04-20,2025-04-30,case_study_view,4,1,3,45,550,52,0.529,0
LEAD_000936,Retail Company 936,Contact 936,contact936@company936.com,VP Sales,Retail,201-1000,EU,paid,False,2024-12-22,2024-12-27,pricing_page,3,0,2,35,2020,48,0.486,1
LEAD_000937,Healthcare Company 937,Contact 937,contact937@company937.com,CEO,Healthcare,1-10,MEA,referral,False,2025-08-31,2025-09-13,product_tour,7,0,2,154,1455,42,0.427,0
LEAD_000938,Manufacturing Company 938,Contact 938,contact938@company938.com,VP Sales,Manufacturing,1001-5000,LATAM,direct,False,2024-09-27,2024-09-29,pricing_page,5,0,1,45,8187,41,0.411,0
LEAD_000939,Manufacturing Company 939,Contact 939,contact939@company939.com,Marketing Director,Manufacturing,5000+,NA,organic,False,2025-07-26,2025-08-15,trial_signup,7,4,3,150,261,76,0.768,1
LEAD_000940,E-commerce Company 940,Contact 940,contact940@company940.com,CTO,E-commerce,11-50,EU,paid,False,2025-07-12,2025-08-01,ad_click,4,1,2,110,152,42,0.427,0
LEAD_000941,E-commerce Company 941,Contact 941,contact941@company941.com,CTO,E-commerce,1-10,LATAM,referral,True,2025-06-02,2025-06-20,contact_form,4,1,3,170,224,49,0.492,1
LEAD_000942,SaaS Company 942,Contact 942,contact942@company942.com,Product Manager,SaaS,201-1000,APAC,referral,False,2024-11-28,2024-12-18,webinar,5,3,1,18,2479,52,0.523,1
LEAD_000943,Finance Company 943,Contact 943,contact943@company943.com,Sales Manager,Finance,201-1000,APAC,direct,False,2025-02-20,2025-03-12,product_tour,7,5,3,152,677,70,0.703,1
LEAD_000944,Finance Company 944,Contact 944,contact944@company944.com,Marketing Director,Finance,11-50,EU,organic,False,2024-12-09,2024-12-11,product_tour,12,1,3,37,704,73,0.738,1
LEAD_000945,SaaS Company 945,Contact 945,contact945@company945.com,CEO,SaaS,51-200,EU,social,False,2025-09-05,2025-09-16,case_study_view,6,2,0,82,774,35,0.351,0
LEAD_000946,Retail Company 946,Contact 946,contact946@company946.com,Marketing Director,Retail,201-1000,APAC,organic,False,2025-06-26,2025-07-21,content_download,6,1,1,40,3551,39,0.393,0
LEAD_000947,Real Estate Company 947,Contact 947,contact947@company947.com,CTO,Real Estate,1-10,NA,organic,False,2025-08-30,2025-09-01,case_study_view,9,5,3,160,111,60,0.601,1
LEAD_000948,Healthcare Company 948,Contact 948,contact948@company948.com,Sales Manager,Healthcare,11-50,NA,organic,True,2025-07-06,2025-07-18,case_study_view,5,1,1,166,478,37,0.371,0
LEAD_000949,Healthcare Company 949,Contact 949,contact949@company949.com,Operations Manager,Healthcare,201-1000,APAC,referral,False,2025-04-07,2025-05-01,email_open,4,0,1,72,9647,35,0.355,0
LEAD_000950,Education Company 950,Contact 950,contact950@company950.com,CEO,Education,1-10,MEA,organic,False,2025-05-23,2025-05-25,email_open,7,3,4,38,31,58,0.585,1
LEAD_000951,Manufacturing Company 951,Contact 951,contact951@company951.com,Sales Manager,Manufacturing,1-10,EU,direct,False,2024-10-19,2024-10-31,case_study_view,4,2,1,9,257,22,0.223,0
LEAD_000952,Real Estate Company 952,Contact 952,contact952@company952.com,Sales Manager,Real Estate,1-10,EU,social,True,2025-06-30,2025-07-05,pricing_page,4,0,2,33,698,43,0.431,0
LEAD_000953,Real Estate Company 953,Contact 953,contact953@company953.com,IT Director,Real Estate,1-10,LATAM,paid,True,2025-05-18,2025-06-10,product_tour,4,1,2,159,845,33,0.334,1
LEAD_000954,Manufacturing Company 954,Contact 954,contact954@company954.com,Sales Manager,Manufacturing,11-50,APAC,direct,False,2025-01-07,2025-01-27,trial_signup,5,1,1,148,359,43,0.439,1
LEAD_000955,Real Estate Company 955,Contact 955,contact955@company955.com,Operations Manager,Real Estate,201-1000,MEA,direct,False,2024-12-03,2024-12-21,demo_request,7,1,4,62,1705,85,0.859,1
LEAD_000956,Consulting Company 956,Contact 956,contact956@company956.com,IT Director,Consulting,201-1000,LATAM,organic,False,2024-10-20,2024-11-04,content_download,6,1,1,178,5737,37,0.379,1
LEAD_000957,SaaS Company 957,Contact 957,contact957@company957.com,Operations Manager,SaaS,1-10,APAC,organic,False,2025-05-24,2025-06-21,contact_form,5,1,1,80,1588,42,0.427,1
LEAD_000958,Finance Company 958,Contact 958,contact958@company958.com,CFO,Finance,201-1000,APAC,organic,False,2024-12-27,2025-01-14,content_download,5,3,2,64,2321,57,0.577,0
LEAD_000959,Finance Company 959,Contact 959,contact959@company959.com,Product Manager,Finance,11-50,NA,referral,False,2024-12-03,2024-12-21,webinar,11,5,6,11,667,86,0.866,1
LEAD_000960,SaaS Company 960,Contact 960,contact960@company960.com,IT Director,SaaS,1-10,NA,referral,True,2024-11-28,2024-12-27,case_study_view,3,0,1,160,561,31,0.313,0
LEAD_000961,Finance Company 961,Contact 961,contact961@company961.com,Operations Manager,Finance,11-50,EU,organic,False,2025-08-14,2025-09-10,product_tour,4,0,0,21,461,23,0.235,0
LEAD_000962,Consulting Company 962,Contact 962,contact962@company962.com,Business Analyst,Consulting,1001-5000,APAC,social,False,2025-07-14,2025-07-25,contact_form,3,2,1,43,2331,43,0.438,0
LEAD_000963,SaaS Company 963,Contact 963,contact963@company963.com,Marketing Director,SaaS,201-1000,APAC,organic,False,2025-03-14,2025-04-13,demo_request,5,0,4,53,7247,90,0.904,1
LEAD_000964,Healthcare Company 964,Contact 964,contact964@company964.com,Sales Manager,Healthcare,51-200,APAC,social,True,2025-04-30,2025-05-30,contact_form,7,0,3,70,3486,58,0.587,0
LEAD_000965,Education Company 965,Contact 965,contact965@company965.com,Sales Manager,Education,5000+,NA,organic,False,2025-06-19,2025-07-17,demo_request,3,0,2,31,3999,54,0.547,1
LEAD_000966,Healthcare Company 966,Contact 966,contact966@company966.com,Marketing Director,Healthcare,201-1000,EU,paid,False,2024-11-06,2024-11-16,product_tour,4,2,0,105,1514,30,0.309,0
LEAD_000967,Education Company 967,Contact 967,contact967@company967.com,IT Director,Education,1-10,NA,social,False,2024-12-18,2024-12-26,ad_click,6,3,1,86,76,32,0.32,0
LEAD_000968,Manufacturing Company 968,Contact 968,contact968@company968.com,CFO,Manufacturing,201-1000,LATAM,referral,True,2024-12-16,2024-12-22,pricing_page,3,0,0,23,882,27,0.271,0
LEAD_000969,E-commerce Company 969,Contact 969,contact969@company969.com,CFO,E-commerce,201-1000,LATAM,organic,True,2025-05-11,2025-06-03,case_study_view,1,2,1,75,5902,28,0.284,0
LEAD_000970,Real Estate Company 970,Contact 970,contact970@company970.com,Product Manager,Real Estate,51-200,NA,direct,False,2025-04-21,2025-05-04,email_open,6,1,2,123,762,48,0.484,0
LEAD_000971,SaaS Company 971,Contact 971,contact971@company971.com,IT Director,SaaS,11-50,NA,paid,False,2025-04-16,2025-05-07,pricing_page,8,1,0,120,380,43,0.433,0
LEAD_000972,Finance Company 972,Contact 972,contact972@company972.com,Operations Manager,Finance,201-1000,APAC,organic,False,2025-06-21,2025-07-16,case_study_view,6,1,1,63,2582,45,0.452,0
LEAD_000973,Education Company 973,Contact 973,contact973@company973.com,Business Analyst,Education,11-50,NA,referral,True,2025-05-21,2025-05-28,email_open,11,0,2,120,436,51,0.517,0
LEAD_000974,SaaS Company 974,Contact 974,contact974@company974.com,CTO,SaaS,201-1000,EU,organic,False,2025-04-02,2025-04-29,pricing_page,3,0,0,5,652,37,0.372,0
LEAD_000975,Manufacturing Company 975,Contact 975,contact975@company975.com,CEO,Manufacturing,51-200,MEA,direct,True,2025-03-03,2025-03-19,product_tour,10,1,1,77,2910,41,0.41,0
LEAD_000976,E-commerce Company 976,Contact 976,contact976@company976.com,Operations Manager,E-commerce,1001-5000,MEA,paid,False,2025-04-02,2025-04-27,contact_form,0,1,1,117,3720,33,0.333,1
LEAD_000977,SaaS Company 977,Contact 977,contact977@company977.com,Business Analyst,SaaS,1001-5000,EU,organic,False,2025-01-26,2025-01-27,contact_form,7,2,2,18,11561,65,0.652,0
LEAD_000978,Healthcare Company 978,Contact 978,contact978@company978.com,Sales Manager,Healthcare,51-200,EU,referral,False,2025-07-21,2025-08-03,email_open,4,3,0,28,132,24,0.249,1
LEAD_000979,Finance Company 979,Contact 979,contact979@company979.com,CFO,Finance,11-50,NA,paid,False,2024-09-27,2024-10-03,case_study_view,3,0,0,91,8165,23,0.237,0
LEAD_000980,SaaS Company 980,Contact 980,contact980@company980.com,Marketing Director,SaaS,51-200,MEA,paid,False,2025-02-15,2025-03-04,case_study_view,15,1,1,30,2667,62,0.626,0
LEAD_000981,Retail Company 981,Contact 981,contact981@company981.com,Marketing Director,Retail,201-1000,EU,social,False,2024-11-27,2024-12-17,content_download,6,0,1,126,653,38,0.381,0
LEAD_000982,E-commerce Company 982,Contact 982,contact982@company982.com,Product Manager,E-commerce,5000+,EU,social,False,2025-02-06,2025-02-18,email_open,1,2,2,3,1700,43,0.435,1
LEAD_000983,Real Estate Company 983,Contact 983,contact983@company983.com,IT Director,Real Estate,201-1000,NA,paid,True,2025-06-28,2025-07-08,webinar,6,1,0,163,969,31,0.316,0
LEAD_000984,Consulting Company 984,Contact 984,contact984@company984.com,CTO,Consulting,11-50,NA,direct,False,2025-02-05,2025-02-09,ad_click,4,0,0,138,234,23,0.231,1
LEAD_000985,Education Company 985,Contact 985,contact985@company985.com,VP Sales,Education,51-200,NA,organic,False,2025-08-06,2025-08-29,pricing_page,3,1,5,27,3094,67,0.679,1
LEAD_000986,Retail Company 986,Contact 986,contact986@company986.com,Product Manager,Retail,201-1000,NA,organic,True,2025-08-13,2025-09-04,pricing_page,3,0,2,41,4956,47,0.472,1
LEAD_000987,Retail Company 987,Contact 987,contact987@company987.com,Sales Manager,Retail,51-200,APAC,referral,False,2024-10-11,2024-11-05,ad_click,7,0,1,81,1182,36,0.365,0
LEAD_000988,Finance Company 988,Contact 988,contact988@company988.com,CFO,Finance,201-1000,NA,paid,False,2025-03-22,2025-04-05,ad_click,4,1,1,130,2280,41,0.414,1
LEAD_000989,Healthcare Company 989,Contact 989,contact989@company989.com,Business Analyst,Healthcare,201-1000,LATAM,organic,False,2025-05-23,2025-06-17,content_download,4,0,1,3,2984,36,0.366,1
LEAD_000990,Finance Company 990,Contact 990,contact990@company990.com,Sales Manager,Finance,1-10,MEA,social,False,2025-02-22,2025-03-03,product_tour,9,4,2,36,508,51,0.518,1
LEAD_000991,Healthcare Company 991,Contact 991,contact991@company991.com,Business Analyst,Healthcare,51-200,MEA,paid,False,2025-08-02,2025-08-10,contact_form,6,2,1,119,818,40,0.404,1
LEAD_000992,E-commerce Company 992,Contact 992,contact992@company992.com,Sales Manager,E-commerce,11-50,NA,paid,True,2024-11-18,2024-11-24,product_tour,6,5,3,82,996,63,0.637,1
LEAD_000993,Consulting Company 993,Contact 993,contact993@company993.com,IT Director,Consulting,11-50,EU,organic,False,2025-07-13,2025-07-31,contact_form,6,2,6,102,74,69,0.697,0
LEAD_000994,Finance Company 994,Contact 994,contact994@company994.com,IT Director,Finance,201-1000,LATAM,referral,False,2024-09-08,2024-10-01,demo_request,9,1,2,174,3840,69,0.693,0
LEAD_000995,E-commerce Company 995,Contact 995,contact995@company995.com,Sales Manager,E-commerce,51-200,NA,paid,False,2024-10-07,2024-10-29,ad_click,4,0,1,51,1962,32,0.327,0
LEAD_000996,Consulting Company 996,Contact 996,contact996@company996.com,Operations Manager,Consulting,1001-5000,NA,organic,True,2025-03-14,2025-03-27,ad_click,10,4,2,142,1340,64,0.644,1
LEAD_000997,Retail Company 997,Contact 997,contact997@company997.com,Product Manager,Retail,1-10,APAC,organic,True,2024-10-30,2024-11-17,contact_form,4,0,0,155,276,14,0.141,0
LEAD_000998,E-commerce Company 998,Contact 998,contact998@company998.com,CTO,E-commerce,51-200,LATAM,paid,False,2024-10-30,2024-11-27,pricing_page,6,2,0,115,2717,32,0.329,1
LEAD_000999,Technology Company 999,Contact 999,contact999@company999.com,Marketing Director,Technology,51-200,NA,referral,False,2025-01-02,2025-01-05,contact_form,3,0,1,113,8554,44,0.44,0
LEAD_001000,E-commerce Company 1000,Contact 1000,contact1000@company1000.com,CFO,E-commerce,51-200,NA,organic,False,2024-12-05,2024-12-28,content_download,4,0,1,171,240,35,0.354,1
